cipher,platform,variant,unknown_bits,keys_tested,seconds,keys_per_sec,found_key
grain_v1,cpu,cpu_optimized_circular,7,128,0.00025087,510224,0x0000000000000000
grain_v1,cpu,cpu_optimized_circular,8,256,0.000501412,510558,0x0000000000000000
grain_v1,cpu,cpu_optimized_circular,9,512,0.00100727,508304,0x0000000000000000
grain_v1,cpu,cpu_optimized_circular,10,1024,0.00200445,510862,0x0000000000000000
grain_v1,cpu,cpu_optimized_circular,11,2048,0.00400267,511658,0x0000000000000000
grain_v1,cpu,cpu_optimized_circular,12,4096,0.0080607,508145,0x0000000000000000
grain_v1,cpu,cpu_optimized_circular,13,8192,0.0164313,498561,0x0000000000000000
grain_v1,cpu,cpu_optimized_circular,14,16384,0.0324765,504488,0x0000000000000000
grain_v1,cpu,cpu_optimized_circular,15,32768,0.0647033,506435,0x0000000000000000
grain_v1,cpu,cpu_optimized_circular,16,65536,0.128945,508247,0x0000000000000000
grain_v1,cpu,cpu_optimized_circular,17,131072,0.257631,508759,0x0000000000000000
grain_v1,cpu,cpu_optimized_circular,18,262144,0.516372,507665,0x0000000000000000
grain_v1,cpu,cpu_optimized_circular,19,524288,1.02981,509111,0x0000000000000000
grain_v1,cpu,cpu_optimized_circular,20,1048576,2.06082,508816,0x0000000000000000
grain_v1,cpu,cpu_optimized_circular,21,2097152,4.1421,506301,0x0000000000000000
grain_v1,cpu,cpu_optimized_circular,22,4194304,8.24202,508893,0x0000000000000000
grain_v1,cpu,cpu_optimized_circular,23,8388608,16.4776,509092,0x0000000000000000
grain_v1,cpu,cpu_optimized_circular,24,16777216,32.945,509249,0x0000000000000000
trivium,cpu,cpu_optimized_circular,1,2,9.97e-06,200602,0xa55a12343fffffff
trivium,cpu,cpu_optimized_circular,2,4,1.751e-05,228441,0xa55a12343fffffff
trivium,cpu,cpu_optimized_circular,3,8,3.441e-05,232491,0xa55a12343fffffff
trivium,cpu,cpu_optimized_circular,4,16,6.834e-05,234124,0xa55a12343fffffff
trivium,cpu,cpu_optimized_circular,5,32,0.00013628,234811,0xa55a12343fffffff
trivium,cpu,cpu_optimized_circular,6,64,0.000272101,235207,0xa55a12343fffffff
trivium,cpu,cpu_optimized_circular,7,128,0.000544021,235285,0xa55a12343fffffff
trivium,cpu,cpu_optimized_circular,8,256,0.00109208,234415,0xa55a12343fffffff
trivium,cpu,cpu_optimized_circular,9,512,0.0021914,233641,0xa55a12343fffffff
trivium,cpu,cpu_optimized_circular,10,1024,0.00438535,233505,0xa55a12343fffffff
trivium,cpu,cpu_optimized_circular,11,2048,0.00875783,233848,0xa55a12343fffffff
trivium,cpu,cpu_optimized_circular,12,4096,0.0175061,233975,0xa55a12343fffffff
trivium,cpu,cpu_optimized_circular,13,8192,0.0350092,233996,0xa55a12343fffffff
trivium,cpu,cpu_optimized_circular,14,16384,0.0699972,234066,0xa55a12343fffffff
trivium,cpu,cpu_optimized_circular,15,32768,0.140018,234027,0xa55a12343fffffff
trivium,cpu,cpu_optimized_circular,16,65536,0.280062,234005,0xa55a12343fffffff
trivium,cpu,cpu_optimized_circular,17,131072,0.562524,233007,0xa55a12343fffffff
trivium,cpu,cpu_optimized_circular,18,262144,1.12115,233817,0xa55a12343fffffff
trivium,cpu,cpu_optimized_circular,19,524288,2.23725,234345,0xa55a12343fffffff
trivium,cpu,cpu_optimized_circular,20,1048576,4.51008,232496,0xa55a12343fffffff
trivium,cpu,cpu_optimized_circular,21,2097152,8.95246,234254,0xa55a12343fffffff
trivium,cpu,cpu_optimized_circular,22,4194304,18.007,232926,0xa55a12343fffffff
trivium,cpu,cpu_optimized_circular,23,8388608,35.9356,233434,0xa55a12343fffffff
trivium,cpu,cpu_optimized_circular,24,16777216,72.0709,232788,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,1,2,5.1e-07,3.92157e+06,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,2,4,4.8e-07,8.33333e+06,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,3,8,8.6e-07,9.30233e+06,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,4,16,1.66e-06,9.63855e+06,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,5,32,3.23e-06,9.90712e+06,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,6,64,6.43e-06,9.95334e+06,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,7,128,1.281e-05,9.99219e+06,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,8,256,3.257e-05,7.85999e+06,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,9,512,5.117e-05,1.00059e+07,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,10,1024,0.00010231,1.00088e+07,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,11,2048,0.000203881,1.00451e+07,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,12,4096,0.00040929,1.00076e+07,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,13,8192,0.000822542,9.95937e+06,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,14,16384,0.00163369,1.00288e+07,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,15,32768,0.00331973,9.87069e+06,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,16,65536,0.00662561,9.89131e+06,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,17,131072,0.01321,9.92216e+06,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,18,262144,0.0263705,9.9408e+06,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,19,524288,0.0526353,9.96077e+06,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,20,1048576,0.105412,9.9474e+06,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,21,2097152,0.210635,9.95634e+06,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,22,4194304,0.421377,9.95381e+06,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,23,8388608,0.842042,9.96222e+06,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,24,16777216,1.68382,9.96379e+06,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,1,2,2.609e-05,76657.7,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,2,4,5.217e-05,76672.4,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,3,8,0.00010416,76804.9,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,4,16,0.0002081,76886.1,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,5,32,0.000416021,76919.2,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,6,64,0.000831812,76940.5,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,7,128,0.00166733,76769.3,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,8,256,0.00332688,76949.1,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,9,512,0.00667022,76759.1,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,10,1024,0.013333,76802.2,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,11,2048,0.0266612,76815.8,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,12,4096,0.0533118,76831,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,13,8192,0.106903,76630.4,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,14,16384,0.213306,76809.7,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,15,32768,0.426788,76778.1,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,16,65536,0.853401,76793.9,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,17,131072,1.70881,76703.5,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,18,262144,3.41489,76764.9,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,19,524288,6.82843,76780.1,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,20,1048576,13.6507,76814.8,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,21,2097152,27.3033,76809.5,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,22,4194304,54.6608,76733.3,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,23,8388608,109.847,76366.1,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,24,16777216,220.441,76107.7,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,1,2,1.02e-06,1.96078e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,2,4,1.43e-06,2.7972e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,3,8,2.64e-06,3.0303e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,4,16,5.18e-06,3.0888e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,5,32,1.031e-05,3.10378e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,6,64,2.046e-05,3.12805e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,7,128,4.083e-05,3.13495e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,8,256,8.155e-05,3.13918e+06,0xa55a12343fffffff
