cipher,platform,variant,unknown_bits,keys_tested,seconds,keys_per_sec,found_key
simon32_64,gpu,gpu0_baseline,23,8388608,0.000593603,1.41317e+10,0xa55a12343fffffff
simon32_64,gpu,gpu1_optimized,23,8388608,0.000593782,1.41274e+10,0xa55a12343fffffff
simon32_64,gpu,gpu2_optimized+ilp,23,8388608,0.000613786,1.3667e+10,0xa55a12343fffffff
simon32_64,cpu,cpu_baseline,24,16777216,2.23757,7.49797e+06,0xa55a12343fffffff
simon32_64,gpu,gpu0_baseline,24,16777216,0.00118247,1.41883e+10,0xa55a12343fffffff
simon32_64,gpu,gpu1_optimized,24,16777216,0.00118252,1.41877e+10,0xa55a12343fffffff
simon32_64,gpu,gpu2_optimized+ilp,24,16777216,0.00122201,1.37292e+10,0xa55a12343fffffff
simon32_64,cpu,cpu_baseline,25,33554432,4.59097,7.30878e+06,0xa55a12343fffffff
simon32_64,gpu,gpu0_baseline,25,33554432,0.00287827,1.16578e+10,0xa55a12343fffffff
simon32_64,gpu,gpu1_optimized,25,33554432,0.00236164,1.42081e+10,0xa55a12343fffffff
simon32_64,gpu,gpu2_optimized+ilp,25,33554432,0.0024398,1.3753e+10,0xa55a12343fffffff
