cipher,platform,variant,unknown_bits,keys_tested,seconds,keys_per_sec,found_key
speck64_128,cpu,cpu_optimized_ilp2,22,4194304,0.144331,2.90602e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,23,8388608,0.288846,2.90418e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,24,16777216,0.577804,2.90362e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,25,33554432,1.1552,2.90465e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,26,67108864,2.31062,2.90436e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,27,134217728,4.61883,2.90588e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,28,268435456,9.21229,2.91388e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,29,536870912,18.3908,2.91924e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,30,1073741824,36.7413,2.92244e+07,0xa55a12343fffffff
grain_v1,cpu,cpu_optimized_circular,1,2,5.58e-06,358423,0xa55a12343fffffff
grain_v1,cpu,cpu_optimized_circular,2,4,8.06e-06,496278,0xa55a12343fffffff
grain_v1,cpu,cpu_optimized_circular,3,8,1.4831e-05,539411,0xa55a12343fffffff
grain_v1,cpu,cpu_optimized_circular,4,16,2.841e-05,563182,0xa55a12343fffffff
grain_v1,cpu,cpu_optimized_circular,5,32,5.5931e-05,572134,0xa55a12343fffffff
grain_v1,cpu,cpu_optimized_circular,6,64,0.000111062,576255,0xa55a12343fffffff
grain_v1,cpu,cpu_optimized_circular,7,128,0.000221565,577709,0xa55a12343fffffff
grain_v1,cpu,cpu_optimized_circular,8,256,0.000443359,577410,0xa55a12343fffffff
grain_v1,cpu,cpu_optimized_circular,9,512,0.000887177,577111,0xa55a12343fffffff
grain_v1,cpu,cpu_optimized_circular,10,1024,0.00178122,574888,0xa55a12343fffffff
grain_v1,cpu,cpu_optimized_circular,11,2048,0.0035571,575750,0xa55a12343fffffff
grain_v1,cpu,cpu_optimized_circular,12,4096,0.00712741,574683,0xa55a12343fffffff
grain_v1,cpu,cpu_optimized_circular,13,8192,0.0142058,576667,0xa55a12343fffffff
grain_v1,cpu,cpu_optimized_circular,14,16384,0.0284231,576433,0xa55a12343fffffff
grain_v1,cpu,cpu_optimized_circular,15,32768,0.0569416,575467,0xa55a12343fffffff
grain_v1,cpu,cpu_optimized_circular,16,65536,0.113928,575239,0xa55a12343fffffff
grain_v1,cpu,cpu_optimized_circular,17,131072,0.228438,573775,0xa55a12343fffffff
grain_v1,cpu,cpu_optimized_circular,18,262144,0.455207,575878,0xa55a12343fffffff
grain_v1,cpu,cpu_optimized_circular,19,524288,0.90754,577702,0xa55a12343fffffff
grain_v1,cpu,cpu_optimized_circular,20,1048576,1.81415,577999,0xa55a12343fffffff
grain_v1,cpu,cpu_optimized_circular,21,2097152,3.6166,579868,0xa55a12343fffffff
grain_v1,cpu,cpu_optimized_circular,22,4194304,7.23457,579759,0xa55a12343fffffff
grain_v1,cpu,cpu_optimized_circular,23,8388608,14.4945,578745,0xa55a12343fffffff
grain_v1,cpu,cpu_optimized_circular,24,16777216,28.9266,579992,0xa55a12343fffffff
grain_v1,cpu,cpu_optimized_circular,25,33554432,57.7538,580991,0xa55a12343fffffff
grain_v1,cpu,cpu_optimized_circular,26,67108864,115.78,579624,0xa55a12343fffffff
grain_v1,cpu,cpu_optimized_circular,27,134217728,231.797,579030,0xa55a12343fffffff
grain_v1,cpu,cpu_optimized_circular,28,268435456,463.471,579185,0xa55a12343fffffff
grain_v1,cpu,cpu_optimized_circular,29,536870912,920.854,583014,0xa55a12343fffffff
grain_v1,cpu,cpu_optimized_circular,30,1073741824,1842.08,582896,0xa55a12343fffffff
trivium,cpu,cpu_optimized_circular,1,2,7.79e-06,256739,0x0000000000000000
trivium,cpu,cpu_optimized_circular,2,4,1.376e-05,290698,0x0000000000000000
trivium,cpu,cpu_optimized_circular,3,8,2.696e-05,296736,0x0000000000000000
trivium,cpu,cpu_optimized_circular,4,16,5.36e-05,298507,0x0000000000000000
trivium,cpu,cpu_optimized_circular,5,32,0.000107039,298956,0x0000000000000000
trivium,cpu,cpu_optimized_circular,6,64,0.00021377,299387,0x0000000000000000
trivium,cpu,cpu_optimized_circular,7,128,0.000427589,299353,0x0000000000000000
trivium,cpu,cpu_optimized_circular,8,256,0.000862138,296936,0x0000000000000000
trivium,cpu,cpu_optimized_circular,9,512,0.0017199,297692,0x0000000000000000
trivium,cpu,cpu_optimized_circular,10,1024,0.00343316,298267,0x0000000000000000
